app_name,user_name,rating,review,thumbs_up,date,casefolded_review
Duolingo,Vikaa Putryy,5,cocok banget buat belajar bahasa,0,2025-10-09,cocok banget buat belajar bahasa
Duolingo,Fadhil Rizky aljihani,5,kita udah di ajarkan bahasa inggris,0,2025-10-09,kita udah di ajarkan bahasa inggris
Duolingo,Rinadi2025,5,aplikasinya mantap..!,0,2025-10-09,aplikasinya mantap..!
Duolingo,Putri 2,5,goodddd bangettt,0,2025-10-09,goodddd bangettt
Duolingo,zafie naf,5,suka banget. tapi pengen ada bahasa arab juga. mungkin next bisa di kasih bahasa arab ya min. terima kasih,0,2025-10-09,suka banget. tapi pengen ada bahasa arab juga. mungkin next bisa di kasih bahasa arab ya min. terima kasih
Duolingo,Michelle Setiawan,5,aplikasi ini benar benar bikin saya kagum karna aplikasi ini mengajar bahasa apapun seperti bahasa jepang,0,2025-10-09,aplikasi ini benar benar bikin saya kagum karna aplikasi ini mengajar bahasa apapun seperti bahasa jepang
Duolingo,Ijlal Aksal,5,bagus banget untuk yang mau blajar,0,2025-10-09,bagus banget untuk yang mau blajar
Duolingo,Rizki Tanjung,5,sangat membantu untuk segala hal bahasa aku suka 👍,0,2025-10-09,sangat membantu untuk segala hal bahasa aku suka 👍
Duolingo,Laura,5,"sangat bagus dan dapat bermanfaat dan bisa belajar bahasa yang lain juga dan dapat belajar mtk dan musik , POKOKNYA SERU POLLLL",0,2025-10-09,"sangat bagus dan dapat bermanfaat dan bisa belajar bahasa yang lain juga dan dapat belajar mtk dan musik , pokoknya seru pollll"
Duolingo,Jund Sether,5,very good apps,0,2025-10-09,very good apps
Duolingo,Johan Andika,5,sangat bermanfaat,0,2025-10-09,sangat bermanfaat
Duolingo,Stefyn Breyantdy saputra,5,seru,0,2025-10-09,seru
Duolingo,Radi Tyo,5,Aplikasi ini cocok sekali untuk kalian yang ingin mempelajari bahasa baru!🔥,0,2025-10-09,aplikasi ini cocok sekali untuk kalian yang ingin mempelajari bahasa baru!🔥
Duolingo,I PUTU RIVAL AGUS KURNIAWAN Agus,4,sangat membantu dalam belajar berbagai bahasa mulai dari 0,0,2025-10-09,sangat membantu dalam belajar berbagai bahasa mulai dari 0
Duolingo,Dipp erni,5,Bagus bisa mudah untuk menghafal,0,2025-10-09,bagus bisa mudah untuk menghafal
Duolingo,Nayla Sf,5,bagus sgt membantu,0,2025-10-09,bagus sgt membantu
Duolingo,Oca Rafardan,5,bagus aku jadi bisa bicara bahasa Jepang Korea dan Inggris,0,2025-10-09,bagus aku jadi bisa bicara bahasa jepang korea dan inggris
Duolingo,Kaisen,5,terimakasih atas langganan gratisnya selama sebulan itu sangat membantu,0,2025-10-09,terimakasih atas langganan gratisnya selama sebulan itu sangat membantu
Duolingo,Naind Ghakty,5,sangat baik untuk meningkatkan saya untuk belajar dan duolingo ini seperti manusia juga suka marah bila saya terlambat pokok nya yang harus belajar sama duolingo ini sampai saya lancar berbahasa Inggris dengan baik,0,2025-10-09,sangat baik untuk meningkatkan saya untuk belajar dan duolingo ini seperti manusia juga suka marah bila saya terlambat pokok nya yang harus belajar sama duolingo ini sampai saya lancar berbahasa inggris dengan baik
Duolingo,Cukup Saputra,5,"bantu gw banget buat belajar bahasa lain, gg pokonamah",0,2025-10-09,"bantu gw banget buat belajar bahasa lain, gg pokonamah"
